age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,nativecountry
36,3,11,9,2,3,1,4,1,0,0,38,38
50,3,11,13,4,3,0,2,0,0,0,3,38
43,3,11,9,4,7,0,4,0,0,0,35,38
34,6,9,13,4,11,5,4,1,0,0,40,38
58,3,12,9,2,14,1,4,0,0,0,40,38
23,1,15,14,2,0,3,1,0,0,0,8,38
25,1,8,10,2,0,1,4,1,0,0,10,38
29,7,9,9,4,10,0,4,1,0,0,40,38
53,3,11,9,4,14,0,4,0,0,0,50,29
46,3,11,9,2,5,0,4,0,0,0,32,38
20,3,15,10,2,0,0,4,1,0,0,50,38
20,3,11,12,2,9,3,4,1,0,0,35,38
33,3,11,10,4,2,0,4,1,0,1902,24,38
44,3,3,13,6,11,0,4,1,0,0,48,38
29,3,8,13,2,4,0,4,1,0,0,40,38
41,3,15,9,2,0,3,4,0,6612,0,25,38
34,3,15,12,2,2,4,2,0,0,0,25,39
44,3,11,9,2,7,1,4,1,0,0,30,38
56,0,15,9,4,2,4,4,1,0,0,40,38
45,3,11,9,2,0,0,4,1,0,0,40,38
51,3,8,10,2,11,3,1,1,2174,0,45,38
32,7,11,9,2,7,0,4,1,0,0,40,38
46,3,0,13,4,7,0,4,1,0,0,60,38
51,3,11,9,2,0,3,4,0,0,0,40,38
48,3,11,13,5,0,1,4,1,0,0,45,38
27,3,12,9,2,6,1,4,1,0,0,40,7
32,6,11,8,2,3,3,4,1,0,0,40,38
38,3,15,16,4,0,0,1,0,2329,0,25,38
43,3,1,9,2,12,5,4,1,0,1902,20,38
59,5,11,10,2,3,3,4,1,0,0,40,38
31,0,5,10,2,3,5,4,1,0,0,40,38
29,0,11,10,2,3,1,2,1,0,0,45,25
53,3,15,16,0,0,0,4,1,0,0,60,38
35,3,7,9,4,0,1,2,0,0,0,40,38
19,3,11,13,2,14,0,4,0,0,0,15,38
23,3,15,9,2,11,1,4,1,0,0,50,38
24,3,11,6,2,3,4,4,1,0,0,40,38
19,3,1,9,2,9,0,4,0,0,0,38,38
23,5,15,6,4,7,2,4,1,0,0,40,38
43,3,11,13,0,10,1,4,0,0,0,50,38
48,3,15,7,0,12,2,0,1,0,0,10,38
26,3,15,14,2,2,0,2,1,0,0,55,25
69,3,11,13,2,5,0,4,1,0,0,43,38
47,3,11,10,2,7,0,1,1,0,0,40,38
33,6,14,11,6,0,0,4,1,0,0,40,38
46,3,9,10,0,7,4,4,1,0,0,40,38
39,3,3,16,4,14,5,4,1,0,0,45,38
43,7,15,10,2,2,1,4,1,0,2149,40,38
42,5,11,9,2,9,1,4,1,11678,0,48,38
54,3,9,13,4,9,1,2,0,0,0,18,38
60,6,15,10,2,7,3,4,0,4508,0,40,38
28,3,11,12,2,13,0,4,1,0,0,40,38
29,3,7,10,4,3,0,3,1,0,0,40,38
25,7,9,14,0,13,3,4,1,0,0,40,38
25,3,15,12,4,5,0,4,1,0,0,8,38
35,5,11,10,4,11,0,4,0,0,0,45,38
42,3,15,13,3,0,3,4,1,0,0,40,38
30,3,12,9,0,9,3,4,1,0,0,40,38
66,3,11,9,2,3,0,4,1,0,0,40,38
29,3,15,15,4,6,1,4,1,20051,0,40,38
49,1,5,9,2,2,3,4,1,0,0,40,38
52,3,12,13,4,13,4,4,0,0,0,40,38
18,3,11,7,2,4,3,4,0,0,0,50,38
39,3,0,10,2,0,1,4,1,0,0,40,39
45,3,11,4,2,2,0,2,0,7688,0,40,38
42,3,15,11,6,0,3,4,1,0,0,44,38
46,3,11,10,2,7,0,4,0,0,0,60,38
38,3,9,13,3,6,0,4,1,0,0,40,38
54,3,12,9,2,9,0,1,0,0,0,40,38
32,0,11,10,6,6,0,4,1,0,0,40,38
90,3,12,13,4,14,0,4,1,0,0,50,21
46,3,7,9,2,0,0,4,1,0,0,42,38
38,1,15,9,4,12,0,4,1,0,2339,50,38
52,7,15,9,2,2,5,4,0,0,0,84,38
45,3,9,14,2,0,3,4,1,0,0,40,7
77,3,12,9,2,9,5,4,1,0,0,38,38
57,1,9,10,0,3,0,0,0,0,1887,40,38
33,5,9,9,0,9,1,4,1,0,0,30,38
63,3,15,13,4,4,1,4,1,0,0,40,38
41,3,12,12,4,12,3,4,0,0,0,55,38
47,3,6,10,2,3,0,4,1,0,0,40,38
48,3,11,9,2,2,0,2,1,0,0,50,38
51,3,9,10,4,6,0,4,0,0,0,40,38
28,5,11,9,5,9,2,4,1,0,0,50,38
21,3,1,10,4,3,1,4,0,0,0,40,7
44,1,11,12,4,13,0,4,1,0,0,42,10
47,3,9,8,2,3,3,4,1,0,0,35,38
46,3,10,13,2,0,1,4,0,0,0,20,31
68,3,15,13,0,7,1,4,0,0,0,40,38
51,3,15,3,2,4,4,3,1,0,0,47,38
48,6,15,9,2,7,1,4,0,0,0,40,38
41,3,11,9,0,6,1,4,1,0,0,40,38
43,3,11,12,2,10,1,4,0,2174,0,40,38
30,3,11,9,4,11,1,4,1,0,0,40,38
44,3,5,6,4,14,1,4,1,0,0,30,38
22,3,15,10,2,7,1,4,1,0,0,50,28
27,5,11,9,6,3,0,4,1,5178,0,42,38
45,3,11,6,2,9,4,2,0,0,0,16,38
30,4,15,15,2,5,0,4,1,0,0,40,38
57,3,9,9,4,5,4,2,0,0,0,32,38
47,3,2,9,4,3,3,4,0,0,0,55,38
45,3,4,10,4,9,3,4,1,0,0,50,38
34,0,9,10,2,2,3,4,0,10605,0,40,40
30,7,1,1,4,6,0,4,1,0,0,40,38
22,3,8,10,4,7,0,4,1,0,0,50,38
20,3,9,13,4,2,3,4,1,0,0,40,38
34,6,12,12,2,7,0,2,1,0,0,70,39
41,3,15,11,4,10,4,4,1,0,0,40,38
36,3,15,11,0,14,2,4,0,0,0,40,34
18,3,15,10,2,9,0,4,1,0,0,40,38
37,3,11,9,6,11,3,4,1,0,0,40,38
20,6,15,13,2,11,0,4,1,0,0,50,38
57,1,9,10,0,6,0,4,1,0,0,25,38
29,3,11,13,0,6,1,4,1,0,0,20,16
32,3,7,9,4,11,5,4,1,0,2001,35,38
28,3,9,10,4,2,0,4,1,0,0,40,38
48,1,9,9,0,3,1,3,0,0,0,40,38
29,3,9,14,4,9,1,4,1,0,0,60,38
43,3,11,14,2,0,4,4,1,0,0,48,38
40,5,9,12,2,0,0,4,1,0,0,40,5
51,7,9,10,4,11,0,1,0,0,0,18,38
19,1,11,7,2,11,3,4,0,0,0,40,38
25,3,15,3,2,0,0,4,1,0,0,10,38
25,4,13,13,2,2,0,4,1,0,0,60,38
35,3,14,9,0,11,1,4,1,0,1579,40,38
38,0,11,9,4,9,1,4,1,0,0,35,38
53,3,14,13,4,0,0,2,1,0,0,30,38
52,7,8,9,2,11,0,4,0,0,0,45,38
20,3,14,9,0,0,0,4,1,0,0,40,38
32,1,5,13,4,0,4,2,1,0,0,50,38
40,3,15,11,2,6,1,4,1,0,0,47,38
61,6,9,6,4,13,0,4,1,0,0,70,38
41,3,15,13,2,6,1,4,0,0,0,40,38
35,3,15,15,0,2,1,2,1,0,0,60,38
30,3,1,13,2,9,0,3,1,0,0,40,31
28,4,11,14,2,0,0,4,1,0,0,30,38
40,3,11,6,4,9,3,4,1,0,0,60,38
27,3,0,9,4,11,1,4,1,0,0,35,25
31,1,11,13,4,2,0,1,1,0,0,40,25
50,3,11,15,2,7,3,4,0,0,0,40,38
26,3,11,13,2,0,3,4,0,0,0,45,38
31,3,2,5,2,2,4,4,1,0,0,50,38
43,3,0,14,2,7,1,4,0,0,0,40,38
61,3,4,13,4,3,0,4,1,0,0,50,38
18,3,9,10,4,9,0,4,1,0,0,43,38
41,3,11,13,2,3,3,4,1,0,0,45,38
26,5,8,7,4,3,0,4,0,0,1740,40,38
48,3,11,10,4,0,5,4,1,0,0,60,38
39,3,11,7,2,9,0,4,0,0,0,60,32
56,3,1,9,0,0,2,4,1,0,0,15,38
31,3,14,9,5,11,0,4,1,0,0,10,38
53,3,9,14,2,2,2,4,1,0,0,40,41
29,4,9,13,6,7,5,4,1,0,0,60,38
35,3,5,6,0,7,1,4,1,0,0,45,25
26,3,11,4,2,7,2,2,1,0,0,50,38
31,3,11,13,4,3,0,4,1,0,0,40,38
48,3,12,10,2,9,0,4,0,0,0,40,38
68,5,12,10,2,7,0,4,1,0,0,38,38
49,3,11,10,2,0,4,2,1,0,0,40,38
17,5,9,15,2,7,0,4,1,0,0,50,38
49,3,11,15,2,0,1,4,0,0,0,40,38
19,3,11,13,2,9,1,4,1,0,0,40,38
19,0,5,6,4,2,0,2,1,0,0,40,8
52,3,5,7,0,11,4,4,1,0,0,60,38
30,3,12,9,2,0,0,4,1,0,0,40,38
63,3,8,6,6,6,3,4,1,0,0,50,38
61,3,15,9,2,11,0,4,0,0,0,6,38
58,3,9,9,0,3,0,4,0,0,0,40,38
38,7,11,9,4,4,1,4,1,0,0,45,39
48,3,1,10,2,7,0,2,1,3103,0,26,38
47,4,15,9,4,0,1,4,0,0,0,50,13
55,5,9,10,4,2,0,4,0,0,0,40,38
23,3,15,10,4,6,0,4,0,0,0,18,38
36,3,0,9,5,0,0,4,1,0,1887,40,38
34,3,15,9,2,11,1,4,1,0,0,9,38
40,3,7,9,0,13,0,4,1,0,0,40,38
50,0,0,11,2,12,4,4,1,0,0,38,38
38,6,1,5,4,3,4,4,0,0,0,48,38
41,3,9,10,0,3,3,4,1,0,0,20,38
30,5,9,10,2,3,0,4,0,0,0,20,38
42,5,11,9,2,6,5,4,0,0,0,25,38
26,3,7,10,2,2,0,4,1,0,0,12,38
20,3,11,9,2,14,1,3,1,0,0,50,29
42,5,11,12,2,11,3,4,0,0,0,40,38
37,5,12,7,4,9,4,4,1,0,0,40,38
41,3,15,9,0,2,3,4,0,0,0,20,38
48,7,11,4,2,2,2,4,0,0,0,50,38
61,3,1,7,1,7,1,4,1,0,0,40,38
25,3,8,10,2,4,0,4,1,0,0,45,38
25,3,9,9,4,7,0,4,0,0,0,45,38
83,3,9,10,0,2,3,4,1,0,0,32,38
27,5,11,10,0,9,1,4,0,0,0,60,38
90,3,8,9,4,9,1,4,0,0,0,40,38
26,6,0,9,4,11,3,4,1,0,0,40,38
37,6,10,12,4,12,0,4,0,0,0,40,38
55,3,15,12,2,14,0,4,1,0,0,40,38
27,3,1,9,0,5,1,4,1,0,0,65,38
30,3,15,8,0,13,0,4,0,0,0,40,38
26,3,6,10,4,11,4,4,0,0,0,45,38
59,3,11,10,4,3,0,4,0,0,0,25,17
44,3,15,10,2,0,1,4,0,0,0,40,38
23,3,1,9,2,2,3,2,1,0,0,40,38
28,3,1,10,0,14,4,4,0,594,0,35,38
47,3,11,9,2,0,0,4,0,0,0,40,38
39,3,15,13,2,7,0,0,1,0,0,40,38
40,3,9,9,2,0,0,2,0,0,0,45,38
19,3,2,9,2,0,1,4,1,0,0,55,8
43,3,15,4,2,3,3,4,1,0,0,40,38
43,3,11,9,2,0,3,4,0,0,0,70,38
42,3,15,9,0,9,3,4,1,0,0,99,38
52,3,15,9,2,7,4,4,0,0,0,40,13
81,3,2,9,0,13,0,4,0,0,0,50,38
47,3,15,9,2,11,1,4,1,0,0,65,38
19,4,11,13,2,5,3,4,1,0,0,40,38
38,1,11,7,2,2,1,2,1,0,0,50,38
36,5,11,9,2,2,0,0,0,0,0,16,38
56,3,11,9,2,3,0,4,0,0,0,10,38
21,3,15,9,0,3,1,4,1,0,0,40,38
33,5,12,10,2,9,1,4,1,0,0,45,38
40,6,11,9,4,3,0,4,1,0,0,50,38
22,4,11,9,2,0,0,0,1,0,0,32,38
58,4,11,13,4,9,5,4,0,0,0,5,25
39,3,11,13,2,14,1,4,1,0,0,40,38
23,1,15,15,0,8,4,4,1,0,0,52,38
28,6,11,14,2,7,1,4,1,0,0,32,38
48,3,11,16,2,2,0,4,1,0,0,65,38
42,3,9,4,0,2,1,4,1,0,0,30,38
40,3,15,8,2,7,0,4,1,0,0,65,39
69,3,15,9,5,12,0,4,1,0,0,40,22
74,3,11,10,2,13,3,4,1,15024,0,40,38
55,3,6,13,4,11,0,4,1,0,0,40,38
32,5,2,11,2,7,4,4,1,0,0,15,38
45,3,1,10,2,10,4,4,0,0,0,16,10
44,3,15,10,0,3,1,4,0,0,0,40,38
36,3,6,3,2,11,1,2,1,0,1669,40,38
41,3,9,10,6,5,3,4,1,15024,0,45,39
27,3,7,10,0,7,0,4,1,0,0,58,38
18,1,9,9,2,2,1,4,0,0,0,60,38
51,3,12,6,2,7,3,4,1,0,0,60,38
33,3,11,9,2,2,0,4,1,0,0,40,38
22,7,1,1,4,9,1,4,1,0,0,40,38
31,3,11,9,4,2,2,4,0,0,0,40,38
44,4,15,6,4,0,0,4,0,0,0,40,38
23,3,9,13,2,9,4,4,1,0,0,40,38
44,3,11,12,2,11,0,4,1,0,0,40,39
46,3,15,9,2,11,0,3,0,0,0,35,29
35,3,11,13,2,2,1,4,1,0,0,40,38
55,0,15,11,4,5,0,4,1,0,0,47,38
47,6,9,10,4,3,0,4,1,0,0,40,38
46,5,11,12,4,7,0,4,0,0,0,40,38
50,3,12,9,4,0,0,4,1,0,0,65,38
34,3,9,11,2,2,5,4,1,0,0,40,38
65,3,12,9,4,13,1,4,1,0,0,32,38
90,3,15,9,0,0,4,4,1,0,0,55,4
23,7,9,7,2,6,1,4,1,0,0,50,38
61,7,8,9,0,0,0,4,1,0,0,70,38
18,3,15,10,4,14,1,4,1,0,0,50,38
32,3,11,8,3,6,0,4,0,5455,0,48,38
29,3,11,6,2,3,0,3,1,0,0,40,9
31,3,15,10,2,0,0,4,1,0,0,40,38
45,1,11,9,4,11,0,4,1,1173,0,45,38
71,5,9,10,4,11,1,2,0,0,0,50,38
27,3,15,3,4,7,4,4,1,0,0,34,38
38,3,11,9,2,7,3,4,1,3103,0,40,38
43,3,12,13,0,7,1,4,1,0,0,55,39
33,0,11,7,2,10,0,2,1,0,0,40,38
23,3,11,4,5,5,1,4,1,0,0,38,38
44,3,11,10,4,11,0,4,0,0,0,20,38
48,3,11,6,2,2,0,4,0,0,0,35,38
47,5,7,13,4,11,1,4,1,3908,0,40,38
55,5,11,13,0,3,0,4,0,0,0,40,9
38,3,2,13,2,9,1,4,1,0,0,40,38
23,3,15,11,2,0,0,4,1,0,0,40,38
54,3,15,10,2,5,3,4,0,0,0,40,38
85,3,1,9,0,3,0,4,1,0,0,40,25
24,3,15,10,4,0,3,2,1,4650,0,40,38
45,5,9,5,4,11,1,4,1,0,2057,80,38
27,3,11,4,0,0,4,4,0,0,0,50,38
46,1,15,7,0,9,0,4,1,0,0,40,38
41,3,9,9,4,9,4,4,1,0,0,44,38
34,3,9,2,2,3,0,4,1,0,0,40,38
40,3,0,5,4,0,0,4,1,0,0,15,38
38,3,11,13,4,7,0,4,1,0,0,20,38
32,5,12,10,2,7,0,4,0,0,1876,40,38
32,4,11,10,0,14,0,4,0,0,0,40,38
24,3,9,14,0,2,1,4,0,0,0,36,38
28,1,15,10,2,9,0,4,1,0,0,55,38
26,3,1,9,2,7,1,4,1,0,0,40,38
39,3,15,13,2,11,0,4,0,5178,0,20,38
31,3,0,13,2,3,1,4,0,25236,0,40,38
40,3,8,10,2,11,0,4,1,0,2002,15,40
49,3,9,9,2,14,5,4,1,0,0,50,38
58,3,9,10,2,13,3,4,0,0,0,40,38
25,3,12,9,4,9,1,4,1,0,0,50,38
22,3,11,12,2,9,0,4,0,0,0,15,38
37,3,11,10,4,14,0,4,1,0,0,16,38
38,1,15,9,4,9,3,4,0,0,0,40,34
41,1,9,13,0,7,0,4,1,0,0,35,38
43,3,15,14,2,7,0,1,0,0,0,84,38
17,3,11,10,2,6,1,2,0,0,0,40,38
50,1,11,9,4,3,0,4,1,0,0,40,38
27,4,7,14,4,3,1,4,0,0,0,35,38
57,3,12,3,2,0,1,4,0,0,0,48,38
42,3,15,14,2,11,3,2,1,0,0,70,38
38,3,1,10,0,0,1,4,1,0,0,40,38
25,3,15,11,0,7,0,4,0,0,0,40,38
60,3,15,6,0,6,0,0,1,0,0,40,38
32,3,9,9,2,5,1,4,1,0,0,21,38
20,1,15,6,2,3,5,4,1,0,0,34,38
44,6,11,9,4,12,0,4,1,0,0,48,38
31,3,11,10,6,3,3,4,1,0,0,40,39
57,3,9,14,0,3,1,4,1,0,0,55,38
32,3,11,13,0,2,1,4,0,0,0,24,38
58,7,11,11,4,14,1,4,1,0,0,45,38
43,0,15,9,4,13,4,2,0,0,0,40,38
24,1,12,9,2,5,0,2,1,0,0,40,38
34,3,6,16,2,11,0,4,1,0,0,40,38
41,3,8,9,2,9,0,4,1,0,0,50,38
30,3,11,9,4,10,3,4,1,0,0,45,38
39,1,11,9,0,3,1,4,1,0,2057,75,38
44,3,12,9,2,6,0,4,1,0,0,40,38
23,3,1,14,4,13,3,4,0,0,0,48,38
57,3,9,14,5,3,0,4,0,0,0,40,38
49,3,11,9,2,9,1,4,1,0,0,40,38
52,3,11,9,4,10,1,4,1,0,0,45,38
34,3,15,7,2,14,2,1,0,0,0,35,38
55,3,8,10,5,2,1,4,1,5013,0,40,38
38,3,11,10,4,7,3,4,1,0,0,40,25
53,3,9,15,5,0,3,4,1,0,1590,45,38
19,3,5,10,4,11,0,4,0,0,0,40,25
45,0,11,9,4,11,5,4,1,0,0,40,38
38,7,9,9,4,14,3,4,1,0,0,50,38
67,3,15,14,2,3,5,4,0,0,0,40,29
20,3,2,16,2,11,0,4,1,0,0,99,38
21,5,9,11,4,9,0,4,1,0,0,55,38
60,6,15,9,0,0,1,4,0,0,0,40,29
34,3,0,12,4,7,4,4,0,0,0,45,38
49,3,11,5,4,4,1,4,0,0,0,25,38
55,3,15,15,2,2,0,4,1,0,0,40,38
33,3,11,7,4,9,0,4,1,0,0,40,38
18,3,8,10,4,6,1,4,1,0,0,30,38
35,3,4,10,2,6,5,4,1,0,0,40,38
48,3,9,10,0,14,0,4,1,0,0,50,38
19,3,4,13,4,7,0,4,1,0,0,40,38
53,7,0,7,2,2,0,4,1,0,0,50,13
40,1,9,11,4,9,1,4,1,0,0,40,38
33,7,15,6,2,11,0,4,1,0,0,40,38
63,3,7,10,2,9,4,4,1,0,0,60,38
75,3,11,10,4,9,3,4,0,0,0,40,38
57,6,9,9,4,2,0,4,1,0,0,40,38
24,0,11,3,4,12,2,4,0,0,0,40,38
20,5,15,9,0,3,0,4,1,0,0,40,25
47,3,8,13,2,11,0,4,0,0,0,55,38
36,3,11,6,4,13,0,2,0,0,0,15,38
70,3,11,13,4,9,5,4,0,0,0,40,38
20,3,11,8,4,5,4,4,0,0,0,40,38
31,3,15,11,0,14,0,4,0,4064,0,50,38
41,3,9,14,2,2,0,2,1,0,0,20,38
61,3,9,9,0,9,0,4,1,0,0,25,38
50,5,15,9,4,0,3,4,0,0,0,38,38
34,3,11,11,2,7,1,4,0,0,0,56,38
55,5,11,13,3,13,4,4,1,0,0,40,38
40,3,9,9,0,0,0,4,0,0,0,40,38
45,3,15,13,2,9,0,4,1,0,0,50,38
40,3,12,10,4,0,0,4,0,0,0,25,38
25,6,11,2,2,11,1,4,1,0,0,40,38
47,3,9,10,4,12,3,4,1,0,0,20,38
64,5,11,10,4,6,0,4,1,0,0,45,38
41,3,15,13,2,3,0,4,1,0,0,40,38
51,3,7,9,4,3,1,4,0,0,0,40,38
23,3,15,16,2,9,1,4,1,0,0,40,38
27,6,10,9,4,3,4,2,1,0,0,50,38
46,3,15,13,4,6,1,4,0,0,0,38,38
79,3,9,10,4,12,4,4,1,0,0,15,38
36,3,11,10,4,3,0,2,0,0,0,40,38
75,3,11,13,4,2,1,4,0,0,0,40,38
32,6,11,10,0,2,1,4,1,0,0,40,38
39,7,11,15,5,10,0,4,1,0,0,40,38
36,7,15,14,2,4,4,4,1,0,0,50,38
49,7,9,15,2,6,5,2,1,0,0,40,38
48,3,11,7,4,7,0,2,0,0,0,47,38
53,3,11,10,2,2,0,2,1,0,0,40,38
19,1,11,14,4,14,4,4,0,0,0,40,38
48,7,11,10,2,3,4,4,1,0,0,55,38
26,6,8,9,2,9,1,4,0,0,0,10,38
44,3,15,9,2,7,4,2,0,0,2051,40,38
53,3,11,16,6,2,0,4,0,0,0,40,38
43,4,11,10,0,14,3,4,1,0,0,40,38
22,5,15,15,0,13,0,4,1,2597,1977,40,38
40,3,15,12,2,6,0,4,1,0,0,35,16
20,0,11,10,4,9,1,4,1,0,0,40,38
45,3,7,2,2,7,3,4,1,0,0,40,38
28,1,11,9,4,14,1,4,1,0,0,45,38
33,3,11,10,2,9,1,4,1,0,0,52,38
52,1,15,10,2,9,0,4,1,0,0,40,27
41,3,1,15,2,7,1,4,0,0,0,45,38
50,3,15,11,0,2,3,4,0,0,0,40,22
38,3,1,13,4,9,0,4,0,0,1977,40,38
38,3,11,10,2,7,4,4,1,7688,0,10,38
23,3,15,10,0,14,4,4,1,0,0,50,38
56,3,9,13,4,13,0,4,0,0,0,20,38
49,3,11,9,2,13,0,4,1,5455,0,40,38
40,3,11,9,2,5,0,4,1,0,0,40,38
44,3,8,10,2,3,1,4,1,0,0,20,38
28,3,15,9,4,11,0,4,1,0,0,28,38
32,5,15,9,4,2,0,4,1,0,0,40,38
45,4,9,3,2,7,0,4,0,0,0,20,38
37,5,8,10,4,9,3,4,1,0,1902,40,38
67,3,14,8,5,3,2,4,0,0,2339,40,38
49,3,11,9,2,6,1,4,1,0,0,38,38
23,3,9,10,2,3,3,4,0,0,0,40,38
47,4,11,16,2,2,0,2,1,0,0,50,38
49,3,11,10,0,6,3,2,1,0,0,40,38
49,7,9,7,2,7,1,4,1,0,0,40,38
50,3,15,13,2,6,0,4,0,0,0,48,38
23,3,15,6,4,7,0,4,1,0,0,48,38
30,7,15,10,0,2,5,4,0,0,0,40,38
34,3,8,11,2,6,0,4,0,0,0,25,38
44,3,1,9,4,6,1,0,1,1151,0,40,38
35,3,8,11,4,2,3,4,1,0,0,45,38
20,3,9,9,4,0,3,4,1,0,0,45,38
31,5,8,9,2,0,4,4,0,0,0,36,8
31,3,11,13,0,2,1,2,1,0,0,40,38
25,0,9,9,4,2,0,4,1,0,1848,40,38
50,3,4,9,0,14,0,4,1,0,0,40,38
31,6,12,9,2,2,0,4,0,0,0,50,38
42,3,15,9,2,13,1,4,0,0,0,46,38
17,7,9,9,0,5,1,4,1,0,0,18,25
19,5,11,10,2,3,5,4,0,0,0,40,38
43,3,9,5,4,3,1,4,1,0,0,40,38
35,3,15,10,2,3,1,4,0,2829,0,40,38
45,5,15,10,2,0,0,1,0,3674,0,25,38
23,3,9,4,4,0,4,4,1,0,0,40,38
33,3,5,9,2,2,1,4,1,0,0,55,38
68,3,8,9,2,2,0,4,1,0,0,42,38
34,4,11,4,6,9,1,4,1,0,0,40,38
43,3,15,13,4,0,3,4,1,0,0,52,38
54,3,0,9,4,14,3,4,0,0,0,40,38
66,3,11,12,0,0,0,4,1,0,1741,50,38
44,7,9,9,2,3,0,4,1,0,0,42,38
25,3,1,13,4,2,0,4,0,0,0,60,38
35,3,15,14,2,7,0,4,1,0,0,40,38
61,3,11,9,2,6,3,4,0,0,0,40,7
45,3,11,10,6,2,0,4,0,0,0,40,38
55,3,5,10,2,2,4,4,1,0,0,40,38
21,3,11,9,2,13,0,4,1,0,0,50,38
52,3,11,10,2,3,0,4,0,0,0,40,38
46,3,15,9,2,6,4,2,0,0,0,60,38
23,3,15,10,2,14,0,4,1,0,0,50,38
48,0,11,9,2,7,0,4,0,1264,0,40,38
40,5,11,9,4,12,1,4,1,0,0,20,35
33,6,4,9,4,11,0,4,0,0,0,35,28
31,3,11,4,4,12,0,4,1,2829,0,20,38
26,3,15,9,2,7,0,1,1,0,0,40,38
52,3,9,7,0,3,3,4,0,0,0,50,38
24,5,14,14,4,12,4,4,0,0,0,46,38
39,5,11,15,2,11,1,4,1,0,0,80,38
46,3,9,6,0,5,1,4,0,0,0,40,38
36,1,7,9,5,12,4,0,1,0,0,50,38
18,3,9,9,2,3,2,4,1,0,0,35,38
47,5,11,14,4,2,4,4,0,0,2057,50,38
21,3,9,9,2,5,3,4,0,0,0,35,35
23,7,11,11,2,14,0,4,1,0,0,50,38
27,7,11,9,4,2,3,2,1,0,0,40,32
42,5,11,16,4,0,0,4,1,0,0,45,38
45,1,11,13,2,3,0,4,0,0,0,84,38
32,3,1,3,4,3,3,2,1,0,0,40,38
51,3,12,8,5,13,5,3,1,0,0,29,38
63,3,11,4,5,2,1,4,1,0,0,40,38
25,3,11,9,0,2,3,4,1,0,0,40,38
44,5,11,9,2,3,3,4,1,0,0,40,38
56,5,0,6,6,0,3,4,1,1055,0,40,38
33,3,15,9,3,9,0,4,1,0,0,37,25
36,3,12,9,4,7,0,4,1,0,0,35,38
29,3,11,9,4,5,4,4,1,0,0,48,38
36,3,15,9,5,3,3,2,1,0,0,40,38
40,5,14,10,4,6,1,4,1,0,0,40,38
58,7,15,9,2,11,1,4,0,0,0,56,25
35,7,9,10,4,1,1,4,0,0,0,20,38
58,1,12,3,2,11,4,4,1,0,0,40,38
17,3,11,12,2,7,3,4,0,0,0,50,33
29,3,11,10,2,13,1,4,0,0,0,35,38
59,3,11,9,4,11,1,4,0,0,0,40,38
52,3,11,10,4,2,0,0,0,0,0,50,38
65,4,15,5,4,11,0,4,0,0,0,40,38
66,6,11,6,2,12,0,4,0,0,0,24,38
29,3,11,8,4,9,4,4,1,0,0,40,34
59,3,15,9,0,4,4,4,1,0,0,40,38
52,3,12,4,2,0,0,4,0,0,0,50,38
41,3,6,9,4,4,0,2,1,0,0,40,38
43,3,9,9,2,2,1,4,0,0,0,16,38
48,3,1,9,4,9,1,2,1,0,0,40,38
26,3,11,10,2,6,0,4,0,0,0,40,38
63,4,11,6,2,11,4,4,1,0,0,38,38
20,7,8,10,2,2,0,4,0,0,0,60,38
28,3,9,13,6,14,0,4,1,0,0,55,38
39,3,1,13,2,9,1,4,0,0,0,40,38
27,0,7,13,4,0,1,4,1,0,0,40,38
44,3,15,7,2,11,0,4,0,0,0,40,38
37,3,3,9,0,0,0,2,0,0,1887,75,38
44,0,9,14,4,2,0,4,1,0,0,40,38
60,3,11,9,2,3,0,4,0,0,0,40,38
20,5,9,9,2,0,3,4,0,0,0,40,38
30,3,7,13,2,3,4,4,1,0,0,60,38
30,7,7,10,2,3,0,4,1,15024,0,20,38
61,3,9,13,4,7,0,4,1,0,0,40,38
65,1,15,9,6,14,1,4,1,0,1602,60,38
44,3,15,13,2,6,4,4,0,0,0,15,38
18,4,11,4,2,4,3,4,0,0,0,40,38
71,3,9,9,2,2,0,4,1,0,0,20,38
38,0,11,9,4,4,0,4,1,0,0,44,38
18,3,11,10,0,11,1,4,0,0,1977,40,38
39,3,7,10,2,5,5,4,1,0,0,40,38
32,3,1,14,0,7,1,4,1,0,0,55,38
32,3,15,10,4,5,0,4,0,0,1887,40,38
19,3,9,15,4,9,1,4,0,6418,0,40,38
43,5,11,9,2,3,0,4,1,0,0,24,38
52,0,1,13,2,8,4,4,1,0,0,40,38
36,3,11,8,4,13,1,4,1,0,0,60,38
54,3,15,13,0,0,3,4,1,0,0,8,38
30,1,8,13,0,11,0,4,0,0,0,38,38
51,3,12,10,0,11,0,4,1,0,0,65,38
66,3,11,10,6,13,4,4,1,0,0,42,38
25,5,11,4,4,4,0,4,1,0,0,40,38
35,1,11,9,4,3,1,2,1,0,0,28,38
37,4,11,9,0,5,0,4,1,0,0,40,38
40,1,15,13,2,2,2,4,0,0,0,50,38
36,7,11,10,5,5,0,4,1,0,0,20,38
78,5,15,10,4,0,0,4,1,0,2051,50,38
30,3,9,9,0,5,0,4,1,5013,1977,50,38
41,3,9,9,2,14,3,4,1,0,0,40,38
36,3,9,14,0,2,0,4,1,0,0,40,38
45,6,5,13,2,9,0,4,1,0,0,20,6
